Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.5690294491529332, [0.5690294491529332], [])
    0.00000000E+00        1.50547574E-07        1.00008954E-04    
    1.42857143E-01        1.41802075E-01        4.02164410E-04    
    2.85714286E-01        2.81950957E-01        1.23518098E-04    
    4.28571429E-01        4.16225001E-01        4.49849184E-04    
    5.71428571E-01        5.41440333E-01        4.15412179E-04    
    7.14285714E-01        6.55214099E-01        1.34215773E-04    
    8.57142857E-01        7.55638168E-01        2.43066315E-04    
    1.00000000E+00        8.40998441E-01        3.31302289E-04    
    1.14285714E+00        9.09640037E-01        1.86257889E-04    
    1.28571429E+00        9.60011922E-01        1.60243011E-04    
    1.42857143E+00        9.90852601E-01        3.49500796E-04    
    1.57142857E+00        1.00143006E+00        3.41884407E-04    
    1.71428571E+00        9.91743403E-01        1.30151060E-04    
    1.85714286E+00        9.62630726E-01        3.03208704E-04    
    2.00000000E+00        9.15787502E-01        6.18636258E-04    
    2.14285714E+00        8.53750785E-01        7.54140078E-04    
    2.28571429E+00        7.79915959E-01        6.60851098E-04    
    2.42857143E+00        6.98612923E-01        4.06875266E-04    
    2.57142857E+00        6.15190266E-01        1.43809628E-04    
    2.71428571E+00        5.35976266E-01        1.34534892E-04    
    2.85714286E+00        4.67950326E-01        1.67418384E-04    
    3.00000000E+00        4.18002037E-01        1.14975795E-04    
    3.14285714E+00        3.91781440E-01        1.12125212E-04    
    3.28571429E+00        3.92319396E-01        1.40665453E-04    
    3.42857143E+00        4.18757935E-01        1.09438740E-04    
    3.57142857E+00        4.65606866E-01        1.27994781E-04    
    3.71428571E+00        5.22886305E-01        2.29733814E-04    
    3.85714286E+00        5.77321299E-01        2.78087942E-04    
    4.00000000E+00        6.14472103E-01        2.32648351E-04    
    4.14285714E+00        6.21398059E-01        1.34058273E-04    
    4.28571429E+00        5.89259885E-01        1.03313059E-04    
    4.42857143E+00        5.15234468E-01        1.33101346E-04    
    4.57142857E+00        4.03266287E-01        1.17623201E-04    
    4.71428571E+00        2.63468973E-01        1.01558152E-04    
    4.85714286E+00        1.10331963E-01        1.36920351E-04    
    5.00000000E+00       -3.98221782E-02        1.52641127E-04    
    5.14285714E+00       -1.71527956E-01        1.25202170E-04    
    5.28571429E+00       -2.72428429E-01        9.46986129E-05    
    5.42857143E+00       -3.34670918E-01        9.12938561E-05    
    5.57142857E+00       -3.55289159E-01        9.88235305E-05    
    5.71428571E+00       -3.35679463E-01        1.08869263E-04    
    5.85714286E+00       -2.80473966E-01        9.27524423E-05    
    6.00000000E+00       -1.96195396E-01        2.02155898E-04    
    6.14285714E+00       -9.00413138E-02        4.68067065E-04    
    6.28571429E+00        3.09765164E-02        6.84670856E-04    
    6.42857143E+00        1.60468072E-01        6.27869826E-04    
    6.57142857E+00        2.92744662E-01        1.90276131E-04    
    6.71428571E+00        4.22693987E-01        5.10510753E-04    
    6.85714286E+00        5.45619223E-01        6.40516795E-04    
    7.00000000E+00        6.57171057E-01        1.16849107E-03    
