Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.5409742041481166, [0.5409742041481166], [])
    0.00000000E+00        1.28386420E-06        9.99578185E-05    
    1.42857143E-01        1.42340664E-01        1.63398384E-04    
    2.85714286E-01        2.81842108E-01        9.02470213E-05    
    4.28571429E-01        4.15577210E-01        9.14491651E-05    
    5.71428571E-01        5.40834457E-01        8.77984101E-05    
    7.14285714E-01        6.55082354E-01        9.00520416E-05    
    8.57142857E-01        7.55994265E-01        1.13494330E-04    
    1.00000000E+00        8.41508763E-01        1.15520655E-04    
    1.14285714E+00        9.09894058E-01        1.00964740E-04    
    1.28571429E+00        9.59797877E-01        1.01342701E-04    
    1.42857143E+00        9.90284294E-01        1.13634662E-04    
    1.57142857E+00        1.00087389E+00        1.14368735E-04    
    1.71428571E+00        9.91606339E-01        1.01449717E-04    
    1.85714286E+00        9.63136322E-01        8.95502879E-05    
    2.00000000E+00        9.16860802E-01        9.02887242E-05    
    2.14285714E+00        8.55064789E-01        9.72103985E-05    
    2.28571429E+00        7.81062991E-01        1.00509839E-04    
    2.42857143E+00        6.99301925E-01        9.96894506E-05    
    2.57142857E+00        6.15366092E-01        9.83374488E-05    
    2.71428571E+00        5.35807429E-01        9.61781971E-05    
    2.85714286E+00        4.67706023E-01        9.32948262E-05    
    3.00000000E+00        4.17895905E-01        9.55012754E-05    
    3.14285714E+00        3.91869179E-01        1.00932814E-04    
    3.28571429E+00        3.92498878E-01        9.78165222E-05    
    3.42857143E+00        4.18858766E-01        9.24496215E-05    
    3.57142857E+00        4.65507857E-01        1.14929577E-04    
    3.71428571E+00        5.22589945E-01        1.54368031E-04    
    3.85714286E+00        5.76946210E-01        1.72575869E-04    
    4.00000000E+00        6.14175960E-01        1.53794713E-04    
    4.14285714E+00        6.21283323E-01        1.14767206E-04    
    4.28571429E+00        5.89320387E-01        9.63258139E-05    
    4.42857143E+00        5.15371578E-01        1.02801914E-04    
    4.57142857E+00        4.03358857E-01        1.01776654E-04    
    4.71428571E+00        2.63449325E-01        9.98383834E-05    
    4.85714286E+00        1.10219676E-01        1.14261317E-04    
    5.00000000E+00       -3.99470204E-02        1.24766338E-04    
    5.14285714E+00       -1.71589897E-01        1.12929592E-04    
    5.28571429E+00       -2.72412775E-01        9.08475730E-05    
    5.42857143E+00       -3.34629782E-01        8.41271619E-05    
    5.57142857E+00       -3.55290767E-01        8.75695934E-05    
    5.71428571E+00       -3.35735303E-01        8.60268003E-05    
    5.85714286E+00       -2.80499774E-01        8.66052522E-05    
    6.00000000E+00       -1.96047287E-01        9.23260022E-05    
    6.14285714E+00       -8.96219766E-02        9.41572323E-05    
    6.28571429E+00        3.16008384E-02        9.34083632E-05    
    6.42857143E+00        1.61030063E-01        9.45373232E-05    
    6.57142857E+00        2.92894035E-01        9.49381720E-05    
    6.71428571E+00        4.22287921E-01        1.13621933E-04    
    6.85714286E+00        5.45119781E-01        1.34613734E-04    
    7.00000000E+00        6.58015429E-01        9.79151686E-05    
