Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.5460829393012732, [0.5460829393012732], [])
    0.00000000E+00        1.00985678E-06        1.00007658E-04    
    1.42857143E-01        1.42320802E-01        2.64290223E-04    
    2.85714286E-01        2.81847345E-01        1.07677873E-04    
    4.28571429E-01        4.15599124E-01        2.64701890E-04    
    5.71428571E-01        5.40853265E-01        2.38653131E-04    
    7.14285714E-01        6.55087676E-01        1.12835663E-04    
    8.57142857E-01        7.55988297E-01        1.34914015E-04    
    1.00000000E+00        8.41499951E-01        1.63127219E-04    
    1.14285714E+00        9.09889480E-01        1.19961070E-04    
    1.28571429E+00        9.59799372E-01        1.03159366E-04    
    1.42857143E+00        9.90289189E-01        1.34644674E-04    
    1.57142857E+00        1.00087824E+00        1.34496951E-04    
    1.71428571E+00        9.91607872E-01        1.06011875E-04    
    1.85714286E+00        9.63135344E-01        9.06244358E-05    
    2.00000000E+00        9.16859175E-01        9.53897233E-05    
    2.14285714E+00        8.55064186E-01        9.91826719E-05    
    2.28571429E+00        7.81063792E-01        1.01063971E-04    
    2.42857143E+00        6.99303290E-01        1.02461762E-04    
    2.57142857E+00        6.15366876E-01        1.00519256E-04    
    2.71428571E+00        5.35807111E-01        9.66136475E-05    
    2.85714286E+00        4.67705019E-01        9.43139044E-05    
    3.00000000E+00        4.17895149E-01        9.67488873E-05    
    3.14285714E+00        3.91869373E-01        1.01537219E-04    
    3.28571429E+00        3.92499917E-01        9.87192663E-05    
    3.42857143E+00        4.18859711E-01        9.31314827E-05    
    3.57142857E+00        4.65507453E-01        1.15464767E-04    
    3.71428571E+00        5.22587407E-01        1.57207667E-04    
    3.85714286E+00        5.76941856E-01        1.77619181E-04    
    4.00000000E+00        6.14171314E-01        1.58342451E-04    
    4.14285714E+00        6.21280497E-01        1.16297812E-04    
    4.28571429E+00        5.89320904E-01        9.66431356E-05    
    4.42857143E+00        5.15375195E-01        1.04838031E-04    
    4.57142857E+00        4.03363161E-01        1.03671429E-04    
    4.71428571E+00        2.63450657E-01        1.00191126E-04    
    4.85714286E+00        1.10215276E-01        1.15755817E-04    
    5.00000000E+00       -3.99567242E-02        1.29332864E-04    
    5.14285714E+00       -1.71600473E-01        1.18535635E-04    
    5.28571429E+00       -2.72417643E-01        9.26832708E-05    
    5.42857143E+00       -3.34624481E-01        8.56571747E-05    
    5.57142857E+00       -3.55277484E-01        9.76851621E-05    
    5.71428571E+00       -3.35724470E-01        9.40405077E-05    
    5.85714286E+00       -2.80506422E-01        8.87859122E-05    
    6.00000000E+00       -1.96082701E-01        1.48511761E-04    
    6.14285714E+00       -8.96847622E-02        2.31360548E-04    
    6.28571429E+00        3.15281629E-02        2.63881226E-04    
    6.42857143E+00        1.60974392E-01        2.10809239E-04    
    6.57142857E+00        2.92875824E-01        1.11963456E-04    
    6.71428571E+00        4.22304469E-01        1.27713272E-04    
    6.85714286E+00        5.45141599E-01        1.52681816E-04    
    7.00000000E+00        6.58009623E-01        9.96302175E-05    
