Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.5700148656432401, [0.5700148656432401], [])
    0.00000000E+00        2.08404265E-07        1.00008862E-04    
    1.42857143E-01        1.41860156E-01        3.81897579E-04    
    2.85714286E-01        2.81939274E-01        1.21001107E-04    
    4.28571429E-01        4.16152310E-01        4.23433893E-04    
    5.71428571E-01        5.41370546E-01        3.89910073E-04    
    7.14285714E-01        6.55198465E-01        1.30435360E-04    
    8.57142857E-01        7.55681286E-01        2.27526386E-04    
    1.00000000E+00        8.41062101E-01        3.07087490E-04    
    1.14285714E+00        9.09672970E-01        1.75138219E-04    
    1.28571429E+00        9.59984448E-01        1.51584302E-04    
    1.42857143E+00        9.90776262E-01        3.19145958E-04    
    1.57142857E+00        1.00135247E+00        3.10618312E-04    
    1.71428571E+00        9.91722409E-01        1.24424018E-04    
    1.85714286E+00        9.62702631E-01        2.74470248E-04    
    2.00000000E+00        9.15946797E-01        5.50630965E-04    
    2.14285714E+00        8.53951974E-01        6.66977296E-04    
    2.28571429E+00        7.80096136E-01        5.82759119E-04    
    2.42857143E+00        6.98722657E-01        3.60953598E-04    
    2.57142857E+00        6.15216222E-01        1.36901033E-04    
    2.71428571E+00        5.35943870E-01        1.23124304E-04    
    2.85714286E+00        4.67905924E-01        1.50313527E-04    
    3.00000000E+00        4.17985245E-01        1.11565380E-04    
    3.14285714E+00        3.91803481E-01        1.06271202E-04    
    3.28571429E+00        3.92359395E-01        1.24983821E-04    
    3.42857143E+00        4.18778530E-01        1.04302154E-04    
    3.57142857E+00        4.65579232E-01        1.20303432E-04    
    3.71428571E+00        5.22809335E-01        1.95139900E-04    
    3.85714286E+00        5.77223336E-01        2.31880499E-04    
    4.00000000E+00        6.14394282E-01        1.98431706E-04    
    4.14285714E+00        6.21369615E-01        1.26451915E-04    
    4.28571429E+00        5.89280845E-01        9.82436881E-05    
    4.42857143E+00        5.15276712E-01        1.16287127E-04    
    4.57142857E+00        4.03292431E-01        1.10440116E-04    
    4.71428571E+00        2.63456938E-01        1.00002647E-04    
    4.85714286E+00        1.10288872E-01        1.20667282E-04    
    5.00000000E+00       -3.98666842E-02        1.36874973E-04    
    5.14285714E+00       -1.71545152E-01        1.22087052E-04    
    5.28571429E+00       -2.72414278E-01        9.25290278E-05    
    5.42857143E+00       -3.34651122E-01        8.64533238E-05    
    5.57142857E+00       -3.55297248E-01        9.81255971E-05    
    5.71428571E+00       -3.35718978E-01        9.33744466E-05    
    5.85714286E+00       -2.80492174E-01        8.89278567E-05    
    6.00000000E+00       -1.96097158E-01        1.47101291E-04    
    6.14285714E+00       -8.97520210E-02        2.27439103E-04    
    6.28571429E+00        3.14248701E-02        2.59515891E-04    
    6.42857143E+00        1.60887747E-01        2.08439173E-04    
    6.57142857E+00        2.92853736E-01        1.11925684E-04    
    6.71428571E+00        4.22341985E-01        1.27041517E-04    
    6.85714286E+00        5.45175718E-01        1.52643995E-04    
    7.00000000E+00        6.58003761E-01        9.96258926E-05    
