Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.547080305465287, [0.547080305465287], [])
    0.00000000E+00        1.26307186E-06        9.99580801E-05    
    1.42857143E-01        1.42341449E-01        1.63535459E-04    
    2.85714286E-01        2.81842173E-01        9.02485314E-05    
    4.28571429E-01        4.15576755E-01        9.14884543E-05    
    5.71428571E-01        5.40834266E-01        8.78050548E-05    
    7.14285714E-01        6.55082740E-01        9.00695756E-05    
    8.57142857E-01        7.55994846E-01        1.13522279E-04    
    1.00000000E+00        8.41508968E-01        1.15526576E-04    
    1.14285714E+00        9.09893726E-01        1.00973630E-04    
    1.28571429E+00        9.59797415E-01        1.01355826E-04    
    1.42857143E+00        9.90284286E-01        1.13637021E-04    
    1.57142857E+00        1.00087454E+00        1.14393343E-04    
    1.71428571E+00        9.91607231E-01        1.01492751E-04    
    1.85714286E+00        9.63136716E-01        8.95585376E-05    
    2.00000000E+00        9.16860260E-01        9.03072247E-05    
    2.14285714E+00        8.55063599E-01        9.72831545E-05    
    2.28571429E+00        7.81062035E-01        1.00551512E-04    
    2.42857143E+00        6.99302021E-01        9.96902102E-05    
    2.57142857E+00        6.15367303E-01        9.84110023E-05    
    2.71428571E+00        5.35808896E-01        9.62819284E-05    
    2.85714286E+00        4.67706541E-01        9.33060861E-05    
    3.00000000E+00        4.17894851E-01        9.55582778E-05    
    3.14285714E+00        3.91867117E-01        1.01126833E-04    
    3.28571429E+00        3.92497290E-01        9.79294860E-05    
    3.42857143E+00        4.18859017E-01        9.24534337E-05    
    3.57142857E+00        4.65510113E-01        1.15129322E-04    
    3.71428571E+00        5.22592897E-01        1.54609235E-04    
    3.85714286E+00        5.76947955E-01        1.72642898E-04    
    4.00000000E+00        6.14175482E-01        1.53807446E-04    
    4.14285714E+00        6.21281441E-01        1.14920050E-04    
    4.28571429E+00        5.89319283E-01        9.63807574E-05    
    4.42857143E+00        5.15373019E-01        1.02910742E-04    
    4.57142857E+00        4.03362351E-01        1.02352947E-04    
    4.71428571E+00        2.63451805E-01        1.00117746E-04    
    4.85714286E+00        1.10217431E-01        1.14491451E-04    
    5.00000000E+00       -3.99551511E-02        1.27281893E-04    
    5.14285714E+00       -1.71600401E-01        1.17426511E-04    
    5.28571429E+00       -2.72418625E-01        9.25609393E-05    
    5.42857143E+00       -3.34625152E-01        8.53392820E-05    
    5.57142857E+00       -3.55276835E-01        9.73421273E-05    
    5.71428571E+00       -3.35722956E-01        9.38144992E-05    
    5.85714286E+00       -2.80505943E-01        8.86806276E-05    
    6.00000000E+00       -1.96085283E-01        1.48029142E-04    
    6.14285714E+00       -8.96907946E-02        2.29308524E-04    
    6.28571429E+00        3.15207575E-02        2.60468882E-04    
    6.42857143E+00        1.60969077E-01        2.08066026E-04    
    6.57142857E+00        2.92874831E-01        1.11674903E-04    
    6.71428571E+00        4.22306548E-01        1.26831331E-04    
    6.85714286E+00        5.45142862E-01        1.52151287E-04    
    7.00000000E+00        6.58009625E-01        9.95980941E-05    
