Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.6278378728796826, [0.6278378728796826], [])
    0.00000000E+00        3.96121710E-08        1.00009995E-04    
    1.42857143E-01        1.22241873E-01        2.13511876E-02    
    2.85714286E-01        2.54424314E-01        2.98690304E-02    
    4.28571429E-01        3.90798959E-01        2.76260225E-02    
    5.71428571E-01        5.25292737E-01        1.76737248E-02    
    7.14285714E-01        6.51941543E-01        3.62589711E-03    
    8.57142857E-01        7.65300292E-01        1.08572367E-02    
    1.00000000E+00        8.60789924E-01        2.25774789E-02    
    1.14285714E+00        9.34953800E-01        2.92628054E-02    
    1.28571429E+00        9.85610922E-01        2.98533631E-02    
    1.42857143E+00        1.01190862E+00        2.45935896E-02    
    1.57142857E+00        1.01428954E+00        1.48972412E-02    
    1.71428571E+00        9.94394483E-01        3.01132867E-03    
    1.85714286E+00        9.54923179E-01        8.46948076E-03    
    2.00000000E+00        8.99469382E-01        1.71181488E-02    
    2.14285714E+00        8.32337213E-01        2.11806617E-02    
    2.28571429E+00        7.58335474E-01        1.99110887E-02    
    2.42857143E+00        6.82539008E-01        1.37168089E-02    
    2.57142857E+00        6.10004370E-01        4.06935034E-03    
    2.71428571E+00        5.45432804E-01        6.80310426E-03    
    2.85714286E+00        4.92786697E-01        1.63575443E-02    
    3.00000000E+00        4.54884220E-01        2.22686941E-02    
    3.14285714E+00        4.33016848E-01        2.28911301E-02    
    3.28571429E+00        4.26650603E-01        1.75978565E-02    
    3.42857143E+00        4.33279191E-01        6.91059519E-03    
    3.57142857E+00        4.48491293E-01        7.60331445E-03    
    3.71428571E+00        4.66293450E-01        2.36318722E-02    
    3.85714286E+00        4.79695293E-01        3.85840876E-02    
    4.00000000E+00        4.81519825E-01        5.00864792E-02    
    4.14285714E+00        4.65355517E-01        5.64376826E-02    
    4.28571429E+00        4.26528082E-01        5.69148041E-02    
    4.42857143E+00        3.62947070E-01        5.18736503E-02    
    4.57142857E+00        2.75682816E-01        4.26254434E-02    
    4.71428571E+00        1.69155863E-01        3.11203917E-02    
    4.85714286E+00        5.08719632E-02        1.95094401E-02    
    5.00000000E+00       -6.92961699E-02        9.68103819E-03    
    5.14285714E+00       -1.80205204E-01        2.87467133E-03    
    5.28571429E+00       -2.70774324E-01        5.60647761E-04    
    5.42857143E+00       -3.31368365E-01        1.13154109E-03    
    5.57142857E+00       -3.55029024E-01        1.35667169E-04    
    5.71428571E+00       -3.38371471E-01        9.75467983E-04    
    5.85714286E+00       -2.82014532E-01        5.82920624E-04    
    6.00000000E+00       -1.90486155E-01        2.23112201E-03    
    6.14285714E+00       -7.16285407E-02        7.52191979E-03    
    6.28571429E+00        6.43960610E-02        1.43624176E-02    
    6.42857143E+00        2.06340957E-01        2.08411003E-02    
    6.57142857E+00        3.43166264E-01        2.43300151E-02    
    6.71428571E+00        4.65204619E-01        2.18858374E-02    
    6.85714286E+00        5.65054006E-01        1.07238444E-02    
    7.00000000E+00        6.38105147E-01        1.13261410E-02    
