Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.5866823779820969, [0.5866823779820969], [])
    0.00000000E+00        4.21671751E-08        1.00009996E-04    
    1.42857143E-01        1.28568016E-01        3.04414007E-02    
    2.85714286E-01        2.65524147E-01        4.33132655E-02    
    4.28571429E-01        4.03294045E-01        4.06409423E-02    
    5.71428571E-01        5.34802452E-01        2.63046850E-02    
    7.14285714E-01        6.54220225E-01        5.44299312E-03    
    8.57142857E-01        7.57442009E-01        1.63945619E-02    
    1.00000000E+00        8.42206430E-01        3.41768451E-02    
    1.14285714E+00        9.07851136E-01        4.42536223E-02    
    1.28571429E+00        9.54783664E-01        4.49380421E-02    
    1.42857143E+00        9.83823910E-01        3.67058668E-02    
    1.57142857E+00        9.95613757E-01        2.19528894E-02    
    1.71428571E+00        9.90279775E-01        4.36052001E-03    
    1.85714286E+00        9.67473162E-01        1.19988070E-02    
    2.00000000E+00        9.26808113E-01        2.35947655E-02    
    2.14285714E+00        8.68599375E-01        2.82364377E-02    
    2.28571429E+00        7.94693055E-01        2.55058290E-02    
    2.42857143E+00        7.09123299E-01        1.67607487E-02    
    2.57142857E+00        6.18333935E-01        4.70369891E-03    
    2.71428571E+00        5.30785335E-01        7.36909529E-03    
    2.85714286E+00        4.55909553E-01        1.64212054E-02    
    3.00000000E+00        4.02549403E-01        2.04483447E-02    
    3.14285714E+00        3.77176182E-01        1.89232999E-02    
    3.28571429E+00        3.82281516E-01        1.28389934E-02    
    3.42857143E+00        4.15348170E-01        4.33721088E-03    
    3.57142857E+00        4.68711119E-01        3.96280263E-03    
    3.71428571E+00        5.30439227E-01        9.71422096E-03    
    3.85714286E+00        5.86139889E-01        1.15043968E-02    
    4.00000000E+00        6.21369666E-01        9.17885553E-03    
    4.14285714E+00        6.24180115E-01        3.79565462E-03    
    4.28571429E+00        5.87281384E-01        2.78879109E-03    
    4.42857143E+00        5.09381455E-01        8.52802525E-03    
    4.57142857E+00        3.95438870E-01        1.18532210E-02    
    4.71428571E+00        2.55806037E-01        1.21080033E-02    
    4.85714286E+00        1.04478166E-01        9.68558692E-03    
    5.00000000E+00       -4.31596749E-02        5.80278663E-03    
    5.14285714E+00       -1.72619252E-01        2.00510065E-03    
    5.28571429E+00       -2.72199874E-01        4.45577999E-04    
    5.42857143E+00       -3.34187193E-01        9.88525252E-04    
    5.57142857E+00       -3.55250688E-01        1.32277295E-04    
    5.71428571E+00       -3.36116719E-01        9.95653381E-04    
    5.85714286E+00       -2.80732872E-01        6.29794768E-04    
    6.00000000E+00       -1.95201869E-01        2.53308806E-03    
    6.14285714E+00       -8.67456933E-02        8.88160683E-03    
    6.28571429E+00        3.71185639E-02        1.74871401E-02    
    6.42857143E+00        1.69116887E-01        2.59704976E-02    
    6.57142857E+00        3.02496292E-01        3.08187075E-02    
    6.71428571E+00        4.31133625E-01        2.80059771E-02    
    6.85714286E+00        5.49585244E-01        1.37842782E-02    
    7.00000000E+00        6.53164455E-01        1.45483121E-02    
