Model dump (x mu nu), grid of 50 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.5938960097119996, [0.5938960097119996], [])
    0.00000000E+00        3.91216681E-08        1.00009990E-04    
    1.42857143E-01        1.27122679E-01        1.09304898E-02    
    2.85714286E-01        2.63236380E-01        1.33494411E-02    
    4.28571429E-01        4.00933999E-01        1.04877564E-02    
    5.71428571E-01        5.33140726E-01        5.49348518E-03    
    7.14285714E-01        6.53849758E-01        8.80653642E-04    
    8.57142857E-01        7.58634931E-01        1.86563226E-03    
    1.00000000E+00        8.44844914E-01        2.33197694E-03    
    1.14285714E+00        9.11452963E-01        1.07782228E-03    
    1.28571429E+00        9.58618635E-01        8.13527792E-04    
    1.42857143E+00        9.87093063E-01        2.14398455E-03    
    1.57142857E+00        9.97646368E-01        2.12662484E-03    
    1.71428571E+00        9.90698121E-01        5.88373818E-04    
    1.85714286E+00        9.66283245E-01        2.01186324E-03    
    2.00000000E+00        9.24393784E-01        4.70681026E-03    
    2.14285714E+00        8.65622180E-01        6.47107423E-03    
    2.28571429E+00        7.91924102E-01        6.54348969E-03    
    2.42857143E+00        7.07250385E-01        4.71944805E-03    
    2.57142857E+00        6.17792921E-01        1.43362883E-03    
    2.71428571E+00        5.31658229E-01        2.39189629E-03    
    2.85714286E+00        4.57914647E-01        5.61877996E-03    
    3.00000000E+00        4.05125439E-01        7.31119529E-03    
    3.14285714E+00        3.79638484E-01        7.01244806E-03    
    3.28571429E+00        3.84009157E-01        4.89534140E-03    
    3.42857143E+00        4.15952380E-01        1.69230463E-03    
    3.57142857E+00        4.68138978E-01        1.57034252E-03    
    3.71428571E+00        5.28983049E-01        3.88141464E-03    
    3.85714286E+00        5.84348070E-01        4.61499550E-03    
    4.00000000E+00        6.19882981E-01        3.67742098E-03    
    4.14285714E+00        6.23540454E-01        1.51278018E-03    
    4.28571429E+00        5.87770449E-01        1.09976567E-03    
    4.42857143E+00        5.10940382E-01        3.29376763E-03    
    4.57142857E+00        3.97696382E-01        4.47094414E-03    
    4.71428571E+00        2.58208460E-01        4.43398340E-03    
    4.85714286E+00        1.06479746E-01        3.42216738E-03    
    5.00000000E+00       -4.19113914E-02        1.96711888E-03    
    5.14285714E+00       -1.72171166E-01        6.56876266E-04    
    5.28571429E+00       -2.72301382E-01        1.57851731E-04    
    5.42857143E+00       -3.34425457E-01        2.87388312E-04    
    5.57142857E+00       -3.55272663E-01        1.02763678E-04    
    5.71428571E+00       -3.35858973E-01        2.39489016E-04    
    5.85714286E+00       -2.80564958E-01        1.51089933E-04    
    6.00000000E+00       -1.95904876E-01        4.38238235E-04    
    6.14285714E+00       -8.92921511E-02        1.17215900E-03    
    6.28571429E+00        3.19559139E-02        1.64457845E-03    
    6.42857143E+00        1.61240593E-01        1.40157460E-03    
    6.57142857E+00        2.92918455E-01        3.55001276E-04    
    6.71428571E+00        4.22238863E-01        9.73773540E-04    
    6.85714286E+00        5.45124741E-01        1.14968886E-03    
    7.00000000E+00        6.57944844E-01        1.96553106E-03    
