Model dump (x mu nu), grid of 25x25=625 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 45.24476023147344, [360.0, 1.0], [45.24476023147344, 0.7622288672117523])
   -5.00000000E+01       -5.00000000E+01        2.58505000E+01        1.00010013E-04    
   -3.50000000E+01       -5.00000000E+01        2.74147562E+01        7.39270782E-01    
   -2.00000000E+01       -5.00000000E+01        2.91332032E+01        1.39689848E+00    
   -5.00000000E+00       -5.00000000E+01        3.08203842E+01        1.88088051E+00    
    1.00000000E+01       -5.00000000E+01        3.23355662E+01        2.15596290E+00    
    2.50000000E+01       -5.00000000E+01        3.36079827E+01        2.25524481E+00    
    4.00000000E+01       -5.00000000E+01        3.46300416E+01        2.26150434E+00    
    5.50000000E+01       -5.00000000E+01        3.54232218E+01        2.25897487E+00    
    7.00000000E+01       -5.00000000E+01        3.59983090E+01        2.28513927E+00    
    8.50000000E+01       -5.00000000E+01        3.63335137E+01        2.33436934E+00    
    1.00000000E+02       -5.00000000E+01        3.63798274E+01        2.40809524E+00    
    1.15000000E+02       -5.00000000E+01        3.60849809E+01        2.54049823E+00    
    1.30000000E+02       -5.00000000E+01        3.54190153E+01        2.76042990E+00    
    1.45000000E+02       -5.00000000E+01        3.43889573E+01        3.03663662E+00    
    1.60000000E+02       -5.00000000E+01        3.30404579E+01        3.28124841E+00    
    1.75000000E+02       -5.00000000E+01        3.14518572E+01        3.40163591E+00    
    1.90000000E+02       -5.00000000E+01        2.97272482E+01        3.34558977E+00    
    2.05000000E+02       -5.00000000E+01        2.79912816E+01        3.12014875E+00    
    2.20000000E+02       -5.00000000E+01        2.63837935E+01        2.78594702E+00    
    2.35000000E+02       -5.00000000E+01        2.50504335E+01        2.42534932E+00    
    2.50000000E+02       -5.00000000E+01        2.41273413E+01        2.08556993E+00    
    2.65000000E+02       -5.00000000E+01        2.37214804E+01        1.73512193E+00    
    2.80000000E+02       -5.00000000E+01        2.38905753E+01        1.29302034E+00    
    2.95000000E+02       -5.00000000E+01        2.46270293E+01        7.07037228E-01    
    3.10000000E+02       -5.00000000E+01        2.58505000E+01        1.00010013E-04    
   -5.00000000E+01       -3.50000000E+01        2.46522802E+01        8.95489014E-01    
   -3.50000000E+01       -3.50000000E+01        2.63013453E+01        1.37549699E+00    
   -2.00000000E+01       -3.50000000E+01        2.81101968E+01        1.97066384E+00    
   -5.00000000E+00       -3.50000000E+01        2.99097876E+01        2.49213407E+00    
    1.00000000E+01       -3.50000000E+01        3.15702344E+01        2.84820395E+00    
    2.50000000E+01       -3.50000000E+01        3.30197793E+01        3.01623944E+00    
    4.00000000E+01       -3.50000000E+01        3.42370992E+01        3.01483557E+00    
    5.50000000E+01       -3.50000000E+01        3.52211156E+01        2.87191482E+00    
    7.00000000E+01       -3.50000000E+01        3.59570578E+01        2.60547624E+00    
    8.50000000E+01       -3.50000000E+01        3.63994589E+01        2.23497226E+00    
    1.00000000E+02       -3.50000000E+01        3.64805498E+01        1.82740733E+00    
    1.15000000E+02       -3.50000000E+01        3.61363714E+01        1.56214514E+00    
    1.30000000E+02       -3.50000000E+01        3.53346993E+01        1.65921437E+00    
    1.45000000E+02       -3.50000000E+01        3.40920312E+01        2.04656522E+00    
    1.60000000E+02       -3.50000000E+01        3.24760352E+01        2.45268452E+00    
    1.75000000E+02       -3.50000000E+01        3.05974999E+01        2.68645390E+00    
    1.90000000E+02       -3.50000000E+01        2.85980550E+01        2.66338855E+00    
    2.05000000E+02       -3.50000000E+01        2.66374729E+01        2.38610936E+00    
    2.20000000E+02       -3.50000000E+01        2.48806314E+01        1.93502787E+00    
    2.35000000E+02       -3.50000000E+01        2.34826127E+01        1.45781848E+00    
    2.50000000E+02       -3.50000000E+01        2.25718992E+01        1.12595791E+00    
    2.65000000E+02       -3.50000000E+01        2.22341322E+01        9.84623572E-01    
    2.80000000E+02       -3.50000000E+01        2.24996447E+01        8.84403932E-01    
