Model dump (x mu nu), grid of 25x25=625 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 31.02829616323693, [360.0, 1.0], [31.02829616323693, 0.6115241377423741])
   -5.00000000E+01       -5.00000000E+01        2.58505000E+01        1.00009995E-04    
   -3.50000000E+01       -5.00000000E+01        2.58652484E+01        1.12439974E+00    
   -2.00000000E+01       -5.00000000E+01        2.59065230E+01        2.13981571E+00    
   -5.00000000E+00       -5.00000000E+01        2.59883784E+01        2.97054286E+00    
    1.00000000E+01       -5.00000000E+01        2.61241049E+01        3.59189902E+00    
    2.50000000E+01       -5.00000000E+01        2.63189599E+01        4.02821341E+00    
    4.00000000E+01       -5.00000000E+01        2.65613465E+01        4.33272548E+00    
    5.50000000E+01       -5.00000000E+01        2.68183528E+01        4.56018863E+00    
    7.00000000E+01       -5.00000000E+01        2.70415087E+01        4.74637555E+00    
    8.50000000E+01       -5.00000000E+01        2.71828659E+01        4.90333236E+00    
    1.00000000E+02       -5.00000000E+01        2.72136708E+01        5.02754241E+00    
    1.15000000E+02       -5.00000000E+01        2.71348145E+01        5.11109717E+00    
    1.30000000E+02       -5.00000000E+01        2.69733299E+01        5.14841527E+00    
    1.45000000E+02       -5.00000000E+01        2.67684939E+01        5.13729145E+00    
    1.60000000E+02       -5.00000000E+01        2.65568545E+01        5.07748758E+00    
    1.75000000E+02       -5.00000000E+01        2.63637548E+01        4.97041687E+00    
    1.90000000E+02       -5.00000000E+01        2.62025844E+01        4.81960313E+00    
    2.05000000E+02       -5.00000000E+01        2.60780152E+01        4.62744971E+00    
    2.20000000E+02       -5.00000000E+01        2.59890789E+01        4.38550452E+00    
    2.35000000E+02       -5.00000000E+01        2.59307398E+01        4.06399402E+00    
    2.50000000E+02       -5.00000000E+01        2.58951074E+01        3.61297873E+00    
    2.65000000E+02       -5.00000000E+01        2.58735740E+01        2.98118535E+00    
    2.80000000E+02       -5.00000000E+01        2.58596336E+01        2.14408596E+00    
    2.95000000E+02       -5.00000000E+01        2.58510452E+01        1.12539338E+00    
    3.10000000E+02       -5.00000000E+01        2.58505000E+01        1.00009995E-04    
   -5.00000000E+01       -3.50000000E+01        2.61326171E+01        1.22157392E+00    
   -3.50000000E+01       -3.50000000E+01        2.62280792E+01        1.70674317E+00    
   -2.00000000E+01       -3.50000000E+01        2.63582874E+01        2.50107114E+00    
   -5.00000000E+00       -3.50000000E+01        2.65337793E+01        3.23836100E+00    
    1.00000000E+01       -3.50000000E+01        2.67618099E+01        3.81364037E+00    
    2.50000000E+01       -3.50000000E+01        2.70391913E+01        4.22002650E+00    
    4.00000000E+01       -3.50000000E+01        2.73446272E+01        4.49400146E+00    
    5.50000000E+01       -3.50000000E+01        2.76362181E+01        4.68370959E+00    
    7.00000000E+01       -3.50000000E+01        2.78594057E+01        4.82760460E+00    
    8.50000000E+01       -3.50000000E+01        2.79647494E+01        4.94494372E+00    
    1.00000000E+02       -3.50000000E+01        2.79271944E+01        5.03712304E+00    
    1.15000000E+02       -3.50000000E+01        2.77557323E+01        5.09518034E+00    
    1.30000000E+02       -3.50000000E+01        2.74879735E+01        5.10771985E+00    
    1.45000000E+02       -3.50000000E+01        2.71739658E+01        5.06565120E+00    
    1.60000000E+02       -3.50000000E+01        2.68594821E+01        4.96437776E+00    
    1.75000000E+02       -3.50000000E+01        2.65768263E+01        4.80627355E+00    
    1.90000000E+02       -3.50000000E+01        2.63441930E+01        4.60303636E+00    
    2.05000000E+02       -3.50000000E+01        2.61692553E+01        4.37200116E+00    
    2.20000000E+02       -3.50000000E+01        2.60524076E+01        4.12136500E+00    
    2.35000000E+02       -3.50000000E+01        2.59883315E+01        3.83161616E+00    
    2.50000000E+02       -3.50000000E+01        2.59673578E+01        3.45318323E+00    
    2.65000000E+02       -3.50000000E+01        2.59781471E+01        2.93255710E+00    
    2.80000000E+02       -3.50000000E+01        2.60113356E+01        2.25966918E+00    
    2.95000000E+02       -3.50000000E+01        2.60624158E+01        1.54537948E+00    
    3.10000000E+02       -3.50000000E+01        2.61326171E+01        1.22157392E+00    
   -5.00000000E+01       -2.00000000E+01        2.64338887E+01        2.29925631E+00    
   -3.50000000E+01       -2.00000000E+01        2.66120721E+01        2.60111371E+00    
   -2.00000000E+01       -2.00000000E+01        2.68331354E+01        3.11954908E+00    
   -5.00000000E+00       -2.00000000E+01        2.71054927E+01        3.65404676E+00    
    1.00000000E+01       -2.00000000E+01        2.74317236E+01        4.09085104E+00    
    2.50000000E+01       -2.00000000E+01        2.78008319E+01        4.39867699E+00    
    4.00000000E+01       -2.00000000E+01        2.81811219E+01        4.59601672E+00    
    5.50000000E+01       -2.00000000E+01        2.85195033E+01        4.72213126E+00    
    7.00000000E+01       -2.00000000E+01        2.87521771E+01        4.81480739E+00    
    8.50000000E+01       -2.00000000E+01        2.88252702E+01        4.89582750E+00    
    1.00000000E+02       -2.00000000E+01        2.87159238E+01        4.96584060E+00    
    1.15000000E+02       -2.00000000E+01        2.84417749E+01        5.00904963E+00    
    1.30000000E+02       -2.00000000E+01        2.80532739E+01        5.00337399E+00    
    1.45000000E+02       -2.00000000E+01        2.76142161E+01        4.92949623E+00    
    1.60000000E+02       -2.00000000E+01        2.71822424E+01        4.77680240E+00    
    1.75000000E+02       -2.00000000E+01        2.67983379E+01        4.54921403E+00    
    1.90000000E+02       -2.00000000E+01        2.64862611E+01        4.27129006E+00    
    2.05000000E+02       -2.00000000E+01        2.62567550E+01        3.98644614E+00    
    2.20000000E+02       -2.00000000E+01        2.61112346E+01        3.73594626E+00    
    2.35000000E+02       -2.00000000E+01        2.60434942E+01        3.52422694E+00    
    2.50000000E+02       -2.00000000E+01        2.60412640E+01        3.30596047E+00    
    2.65000000E+02       -2.00000000E+01        2.60894848E+01        3.02290551E+00    
    2.80000000E+02       -2.00000000E+01        2.61749104E+01        2.67074762E+00    
    2.95000000E+02       -2.00000000E+01        2.62899239E+01        2.35881512E+00    
    3.10000000E+02       -2.00000000E+01        2.64338887E+01        2.29925631E+00    
   -5.00000000E+01       -5.00000000E+00        2.67642978E+01        3.13724536E+00    
   -3.50000000E+01       -5.00000000E+00        2.70275162E+01        3.37425437E+00    
   -2.00000000E+01       -5.00000000E+00        2.73428269E+01        3.71476260E+00    
   -5.00000000E+00       -5.00000000E+00        2.77176866E+01        4.06205879E+00    
    1.00000000E+01       -5.00000000E+00        2.81509861E+01        4.33980304E+00    
    2.50000000E+01       -5.00000000E+00        2.86241017E+01        4.51869610E+00    
    4.00000000E+01       -5.00000000E+00        2.90937709E+01        4.61067446E+00    
    5.50000000E+01       -5.00000000E+00        2.94931107E+01        4.65196355E+00    
    7.00000000E+01       -5.00000000E+00        2.97456789E+01        4.68321666E+00    
    8.50000000E+01       -5.00000000E+00        2.97901994E+01        4.72963340E+00    
    1.00000000E+02       -5.00000000E+00        2.96047225E+01        4.78820321E+00    
    1.15000000E+02       -5.00000000E+00        2.92164856E+01        4.83032534E+00    
    1.30000000E+02       -5.00000000E+00        2.86915197E+01        4.81678799E+00    
    1.45000000E+02       -5.00000000E+00        2.81107288E+01        4.71295999E+00    
    1.60000000E+02       -5.00000000E+00        2.75464202E+01        4.49855633E+00    
    1.75000000E+02       -5.00000000E+00        2.70498571E+01        4.17672707E+00    
    1.90000000E+02       -5.00000000E+00        2.66507702E+01        3.78639118E+00    
    2.05000000E+02       -5.00000000E+00        2.63625945E+01        3.40918049E+00    
    2.20000000E+02       -5.00000000E+00        2.61870472E+01        3.14590349E+00    
    2.35000000E+02       -5.00000000E+00        2.61162635E+01        3.04646433E+00    
    2.50000000E+02       -5.00000000E+00        2.61346606E+01        3.05797957E+00    
    2.65000000E+02       -5.00000000E+00        2.62228271E+01        3.07991016E+00    
    2.80000000E+02       -5.00000000E+00        2.63631077E+01        3.06317095E+00    
    2.95000000E+02       -5.00000000E+00        2.65444374E+01        3.05064791E+00    
    3.10000000E+02       -5.00000000E+00        2.67642978E+01        3.13724536E+00    
   -5.00000000E+01        1.00000000E+01        2.71286385E+01        3.71378871E+00    
   -3.50000000E+01        1.00000000E+01        2.74776022E+01        3.92722025E+00    
   -2.00000000E+01        1.00000000E+01        2.78899089E+01        4.15599064E+00    
   -5.00000000E+00        1.00000000E+01        2.83729089E+01        4.35714286E+00    
    1.00000000E+01        1.00000000E+01        2.89223570E+01        4.48745117E+00    
    2.50000000E+01        1.00000000E+01        2.95117727E+01        4.52905652E+00    
    4.00000000E+01        1.00000000E+01        3.00848977E+01        4.49682605E+00    
    5.50000000E+01        1.00000000E+01        3.05584250E+01        4.43306234E+00    
    7.00000000E+01        1.00000000E+01        3.08400834E+01        4.39074938E+00    
    8.50000000E+01        1.00000000E+01        3.08586292E+01        4.40528352E+00    
    1.00000000E+02        1.00000000E+01        3.05922169E+01        4.46940474E+00    
    1.15000000E+02        1.00000000E+01        3.00790667E+01        4.53432763E+00    
    1.30000000E+02        1.00000000E+01        2.94037784E+01        4.53519175E+00    
    1.45000000E+02        1.00000000E+01        2.86677063E+01        4.41592013E+00    
    1.60000000E+02        1.00000000E+01        2.79603041E+01        4.14169221E+00    
    1.75000000E+02        1.00000000E+01        2.73441231E+01        3.70832402E+00    
    1.90000000E+02        1.00000000E+01        2.68545257E+01        3.16070363E+00    
    2.05000000E+02        1.00000000E+01        2.65065155E+01        2.62207163E+00    
    2.20000000E+02        1.00000000E+01        2.63008438E+01        2.30154418E+00    
    2.35000000E+02        1.00000000E+01        2.62270173E+01        2.35364463E+00    
    2.50000000E+02        1.00000000E+01        2.62656394E+01        2.66886197E+00    
    2.65000000E+02        1.00000000E+01        2.63928672E+01        3.02661893E+00    
    2.80000000E+02        1.00000000E+01        2.65868361E+01        3.31128117E+00    
    2.95000000E+02        1.00000000E+01        2.68333959E+01        3.52241464E+00    
    3.10000000E+02        1.00000000E+01        2.71286385E+01        3.71378871E+00    
   -5.00000000E+01        2.50000000E+01        2.75176262E+01        4.07704596E+00    
   -3.50000000E+01        2.50000000E+01        2.79483749E+01        4.27572779E+00    
   -2.00000000E+01        2.50000000E+01        2.84558101E+01        4.42582609E+00    
   -5.00000000E+00        2.50000000E+01        2.90477124E+01        4.51094303E+00    
    1.00000000E+01        2.50000000E+01        2.97169532E+01        4.50738484E+00    
    2.50000000E+01        2.50000000E+01        3.04288825E+01        4.40632504E+00    
    4.00000000E+01        2.50000000E+01        3.11131165E+01        4.22884301E+00    
    5.50000000E+01        2.50000000E+01        3.16680113E+01        4.03194885E+00    
    7.00000000E+01        2.50000000E+01        3.19832915E+01        3.89608604E+00    
    8.50000000E+01        2.50000000E+01        3.19762067E+01        3.88181753E+00    
    1.00000000E+02        2.50000000E+01        3.16249357E+01        3.97905941E+00    
    1.15000000E+02        2.50000000E+01        3.09802675E+01        4.10685771E+00    
    1.30000000E+02        2.50000000E+01        3.01479990E+01        4.16311583E+00    
    1.45000000E+02        2.50000000E+01        2.92524635E+01        4.06555631E+00    
    1.60000000E+02        2.50000000E+01        2.84016532E+01        3.76292641E+00    
    1.75000000E+02        2.50000000E+01        2.76692341E+01        3.23688274E+00    
    1.90000000E+02        2.50000000E+01        2.70947294E+01        2.51540148E+00    
    2.05000000E+02        2.50000000E+01        2.66926559E+01        1.71857593E+00    
    2.20000000E+02        2.50000000E+01        2.64609378E+01        1.22192220E+00    
    2.35000000E+02        2.50000000E+01        2.63853344E+01        1.54298066E+00    
    2.50000000E+02        2.50000000E+01        2.64424383E+01        2.26224250E+00    
    2.65000000E+02        2.50000000E+01        2.66045443E+01        2.93753034E+00    
    2.80000000E+02        2.50000000E+01        2.68465748E+01        3.45391633E+00    
    2.95000000E+02        2.50000000E+01        2.71523782E+01        3.81758412E+00    
    3.10000000E+02        2.50000000E+01        2.75176262E+01        4.07704596E+00    
   -5.00000000E+01        4.00000000E+01        2.78986186E+01        4.31287570E+00    
   -3.50000000E+01        4.00000000E+01        2.83992936E+01        4.48530144E+00    
   -2.00000000E+01        4.00000000E+01        2.89906833E+01        4.56746076E+00    
   -5.00000000E+00        4.00000000E+01        2.96812813E+01        4.55231875E+00    
    1.00000000E+01        4.00000000E+01        3.04612881E+01        4.42267452E+00    
    2.50000000E+01        4.00000000E+01        3.12880194E+01        4.17105813E+00    
    4.00000000E+01        4.00000000E+01        3.20769483E+01        3.82106729E+00    
    5.50000000E+01        4.00000000E+01        3.27079217E+01        3.44793044E+00    
    7.00000000E+01        4.00000000E+01        3.30525180E+01        3.18025026E+00    
    8.50000000E+01        4.00000000E+01        3.30166950E+01        3.13625146E+00    
    1.00000000E+02        4.00000000E+01        3.25794787E+01        3.30804460E+00    
    1.15000000E+02        4.00000000E+01        3.18055654E+01        3.55663983E+00    
    1.30000000E+02        4.00000000E+01        3.08232902E+01        3.72606474E+00    
    1.45000000E+02        4.00000000E+01        2.97805911E+01        3.70964383E+00    
    1.60000000E+02        4.00000000E+01        2.88033716E+01        3.44850551E+00    
    1.75000000E+02        4.00000000E+01        2.79744654E+01        2.91796002E+00    
    1.90000000E+02        4.00000000E+01        2.73347364E+01        2.12661426E+00    
    2.05000000E+02        4.00000000E+01        2.68952769E+01        1.12374454E+00    
    2.20000000E+02        4.00000000E+01        2.66489000E+01        1.00009977E-04    
    2.35000000E+02        4.00000000E+01        2.65765067E+01        1.12834815E+00    
    2.50000000E+02        4.00000000E+01        2.66508527E+01        2.14887332E+00    
    2.65000000E+02        4.00000000E+01        2.68415402E+01        2.98334590E+00    
    2.80000000E+02        4.00000000E+01        2.71219224E+01        3.60468000E+00    
    2.95000000E+02        4.00000000E+01        2.74754514E+01        4.03292009E+00    
    3.10000000E+02        4.00000000E+01        2.78986186E+01        4.31287570E+00    
   -5.00000000E+01        5.50000000E+01        2.82132947E+01        4.50027844E+00    
   -3.50000000E+01        5.50000000E+01        2.87620295E+01        4.62805773E+00    
   -2.00000000E+01        5.50000000E+01        2.94132942E+01        4.64458121E+00    
   -5.00000000E+00        5.50000000E+01        3.01764137E+01        4.54102018E+00    
    1.00000000E+01        5.50000000E+01        3.10393984E+01        4.29692896E+00    
    2.50000000E+01        5.50000000E+01        3.19526677E+01        3.89735072E+00    
    4.00000000E+01        5.50000000E+01        3.28194508E+01        3.35681843E+00    
    5.50000000E+01        5.50000000E+01        3.35036111E+01        2.75459800E+00    
    7.00000000E+01        5.50000000E+01        3.38613658E+01        2.27912899E+00    
    8.50000000E+01        5.50000000E+01        3.37899048E+01        2.18477036E+00    
    1.00000000E+02        5.50000000E+01        3.32708150E+01        2.49014245E+00    
    1.15000000E+02        5.50000000E+01        3.23831765E+01        2.92642386E+00    
    1.30000000E+02        5.50000000E+01        3.12769055E+01        3.26269248E+00    
    1.45000000E+02        5.50000000E+01        3.01212132E+01        3.38627186E+00    
    1.60000000E+02        5.50000000E+01        2.90564986E+01        3.25278286E+00    
    1.75000000E+02        5.50000000E+01        2.81707348E+01        2.85614254E+00    
    1.90000000E+02        5.50000000E+01        2.75020738E+01        2.23616240E+00    
    2.05000000E+02        5.50000000E+01        2.70547355E+01        1.53978796E+00    
    2.20000000E+02        5.50000000E+01        2.68141225E+01        1.22363668E+00    
    2.35000000E+02        5.50000000E+01        2.67554363E+01        1.71818451E+00    
    2.50000000E+02        5.50000000E+01        2.68481646E+01        2.52149616E+00    
    2.65000000E+02        5.50000000E+01        2.70607867E+01        3.26654365E+00    
    2.80000000E+02        5.50000000E+01        2.73670362E+01        3.84647189E+00    
    2.95000000E+02        5.50000000E+01        2.77517102E+01        4.24930004E+00    
    3.10000000E+02        5.50000000E+01        2.82132947E+01        4.50027844E+00    
   -5.00000000E+01        7.00000000E+01        2.83898957E+01        4.67978052E+00    
   -3.50000000E+01        7.00000000E+01        2.89550787E+01        4.75323678E+00    
   -2.00000000E+01        7.00000000E+01        2.96287861E+01        4.71206982E+00    
   -5.00000000E+00        7.00000000E+01        3.04212443E+01        4.54125165E+00    
    1.00000000E+01        7.00000000E+01        3.13192671E+01        4.21387764E+00    
    2.50000000E+01        7.00000000E+01        3.22688693E+01        3.70436162E+00    
    4.00000000E+01        7.00000000E+01        3.31652578E+01        3.00798772E+00    
