Model dump (x mu nu), grid of 50x50=2500 pts
Model parameter values (noise variance lengthscales [periods]): (1e-12, 38.31070108868188, [360.0, 1.0, 1.143011317533572, 360.0], [38.31070108868188, 1.026801825725125, 120.0, 1.0])
   -5.00000000E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.20034974E+01        3.64760709E+00    
   -4.26530612E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.18789003E+01        3.66812341E+00    
   -3.53061224E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.17282458E+01        3.67387560E+00    
   -2.79591837E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.15528109E+01        3.66469389E+00    
   -2.06122449E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.13541610E+01        3.64083155E+00    
   -1.32653061E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.11343398E+01        3.60305083E+00    
   -5.91836735E+00        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.08960249E+01        3.55270190E+00    
    1.42857143E+00        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.06426195E+01        3.49177438E+00    
    8.77551020E+00        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.03782561E+01        3.42289699E+00    
    1.61224490E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.01077019E+01        3.34925969E+00    
    2.34693878E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.98361720E+01        3.27443666E+00    
    3.08163265E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.95690688E+01        3.20210039E+00    
    3.81632653E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.93116825E+01        3.13563987E+00    
    4.55102041E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.90688913E+01        3.07772831E+00    
    5.28571429E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.88449066E+01        3.02991989E+00    
    6.02040816E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.86430989E+01        2.99237426E+00    
    6.75510204E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.84659299E+01        2.96379367E+00    
    7.48979592E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.83150003E+01        2.94160805E+00    
    8.22448980E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.81912021E+01        2.92237597E+00    
    8.95918367E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.80949466E+01        2.90231598E+00    
    9.69387755E+01        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.80264285E+01        2.87786473E+00    
    1.04285714E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.79858762E+01        2.84617385E+00    
    1.11632653E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.79737417E+01        2.80549048E+00    
    1.18979592E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.79907940E+01        2.75539654E+00    
    1.26326531E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.80380936E+01        2.69690219E+00    
    1.33673469E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.81168450E+01        2.63239667E+00    
    1.41020408E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.82281481E+01        2.56546097E+00    
    1.48367347E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.83726807E+01        2.50054658E+00    
    1.55714286E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.85503628E+01        2.44253067E+00    
    1.63061224E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.87600527E+01        2.39617781E+00    
    1.70408163E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.89993237E+01        2.36557287E+00    
    1.77755102E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.92643611E+01        2.35362794E+00    
    1.85102041E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.95499990E+01        2.36177946E+00    
    1.92448980E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        2.98498995E+01        2.38995192E+00    
    1.99795918E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.01568583E+01        2.43677837E+00    
    2.07142857E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.04632011E+01        2.49998097E+00    
    2.14489796E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.07612274E+01        2.57677964E+00    
    2.21836735E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.10436507E+01        2.66422514E+00    
    2.29183673E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.13039890E+01        2.75941269E+00    
    2.36530612E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.15368646E+01        2.85958534E+00    
    2.43877551E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.17381891E+01        2.96216307E+00    
    2.51224490E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.19052206E+01        3.06473646E+00    
    2.58571429E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.20365004E+01        3.16505261E+00    
    2.65918367E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.21316869E+01        3.26100768E+00    
    2.73265306E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.21913180E+01        3.35064885E+00    
    2.80612245E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.22165372E+01        3.43218303E+00    
    2.87959184E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.22088235E+01        3.50398788E+00    
    2.95306122E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.21697586E+01        3.56462284E+00    
    3.02653061E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.21008598E+01        3.61284120E+00    
    3.10000000E+02        5.66969963E+01        1.90307698E+02       -5.00000000E+01        3.20034974E+01        3.64760709E+00    
   -5.00000000E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.15150377E+01        3.60057206E+00    
   -4.26530612E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.13942723E+01        3.61826397E+00    
   -3.53061224E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.12464656E+01        3.62065488E+00    
   -2.79591837E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.10730881E+01        3.60743142E+00    
   -2.06122449E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.08758733E+01        3.57876310E+00    
   -1.32653061E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.06569866E+01        3.53539735E+00    
   -5.91836735E+00        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.04191655E+01        3.47874141E+00    
    1.42857143E+00        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.01658030E+01        3.41091150E+00    
    8.77551020E+00        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.99009517E+01        3.33472518E+00    
    1.61224490E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.96292385E+01        3.25361056E+00    
    2.34693878E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.93556948E+01        3.17140872E+00    
    3.08163265E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.90855195E+01        3.09205796E+00    
    3.81632653E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.88238053E+01        3.01917249E+00    
    4.55102041E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.85752656E+01        2.95556581E+00    
    5.28571429E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.83440026E+01        2.90280903E+00    
    6.02040816E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.81333501E+01        2.86093760E+00    
    6.75510204E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.79458155E+01        2.82840335E+00    
    7.48979592E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.77831286E+01        2.80230791E+00    
    8.22448980E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.76463868E+01        2.77887419E+00    
    8.95918367E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.75362718E+01        2.75405185E+00    
    9.69387755E+01        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.74532967E+01        2.72413807E+00    
    1.04285714E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.73980386E+01        2.68631869E+00    
    1.11632653E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.73713132E+01        2.63907506E+00    
    1.18979592E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.73742530E+01        2.58243489E+00    
    1.26326531E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.74082707E+01        2.51806269E+00    
    1.33673469E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.74749049E+01        2.44918659E+00    
    1.41020408E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.75755639E+01        2.38035149E+00    
    1.48367347E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.77112046E+01        2.31698395E+00    
    1.55714286E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.78819907E+01        2.26476766E+00    
    1.63061224E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.80869833E+01        2.22887708E+00    
    1.70408163E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.83239101E+01        2.21319966E+00    
    1.77755102E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.85890543E+01        2.21975222E+00    
    1.85102041E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.88772830E+01        2.24848718E+00    
    1.92448980E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.91822194E+01        2.29755148E+00    
    1.99795918E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.94965431E+01        2.36387378E+00    
    2.07142857E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        2.98123859E+01        2.44384473E+00    
    2.14489796E+02        5.66969963E+01        1.90307698E+02       -4.26530612E+01        3.01217782E+01        2.53387987E+00    
