Model hyperparameter values by iteration (iter npts variance lengthscales)
  0.0000000000E+00  5.0000000000E+00       3.1028296163E+01  6.1152413774E-01  5.5686569732E-01
  5.0000000000E+00  1.0000000000E+01       3.8040530175E+01  6.7587465737E-01  3.7946642547E-01
  1.0000000000E+01  1.5000000000E+01       4.2772476749E+01  7.4583352853E-01  4.5376709064E-01
  1.5000000000E+01  2.0000000000E+01       4.5244760231E+01  7.6222886721E-01  4.9933517744E-01
  2.0000000000E+01  2.5000000000E+01       5.7545554232E+01  7.1159565298E-01  4.9445025103E-01
  2.5000000000E+01  3.0000000000E+01       6.4696908011E+01  6.4078376122E-01  5.2584652144E-01
  3.0000000000E+01  3.5000000000E+01       5.7126987180E+01  6.3052544443E-01  5.0677638954E-01
  3.5000000000E+01  4.0000000000E+01       7.1545411149E+01  5.4986643960E-01  5.8522633959E-01
  4.0000000000E+01  4.5000000000E+01       7.1110282947E+01  5.4458112012E-01  6.0747447623E-01
