Data acquisitions by iteration (iter npts x y)
  0.0000000000E+00  5.0000000000E+00       8.5000000000E+01  8.5000000000E+01  3.3772500000E+01
  5.0000000000E+00  1.0000000000E+01       1.2503478533E+02 -1.7332430864E+01  3.5100500000E+01
  1.0000000000E+01  1.5000000000E+01       2.4604643159E+02 -1.6901282774E+01  2.1643300000E+01
  1.5000000000E+01  2.0000000000E+01       7.9731725466E+01  1.6911086944E+02  1.8605800000E+01
  2.0000000000E+01  2.5000000000E+01       2.8197539927E+02 -1.4053389386E+01  1.8736700000E+01
  2.5000000000E+01  3.0000000000E+01       1.6542466356E+02  1.7328289353E+02  2.0694400000E+01
  3.0000000000E+01  3.5000000000E+01       3.0688334858E+02  2.5345276085E+02  3.0463500000E+01
  3.5000000000E+01  4.0000000000E+01       1.8384173731E+02  2.1210726013E+01  1.9322800000E+01
  4.0000000000E+01  4.5000000000E+01      -8.0934874687E+00  2.7008507484E+02  3.3497300000E+01
